IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.218.52.115,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.238.6.102,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.218.8.142,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.218.65.237,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.243.5.154,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.243.139.85,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.217.207.60,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.222.215.228,2052,2052,FALSE,SIN,Asia Pacific,Singapore,44,0
8.217.239.116,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.219.161.129,8880,8880,FALSE,SIN,Asia Pacific,Singapore,44,0
47.76.98.98,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.219.198.139,2095,2095,FALSE,SIN,Asia Pacific,Singapore,44,0
8.218.18.132,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.242.119.104,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.243.27.217,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.217.50.252,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.76.222.57,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.222.146.222,80,80,FALSE,SIN,Asia Pacific,Singapore,44,0
47.76.189.102,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.76.214.139,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.242.17.250,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.242.202.230,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.210.89.245,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.242.232.14,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.210.55.134,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.217.232.246,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.217.85.14,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.217.154.218,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.76.159.146,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.236.17.193,2086,2086,FALSE,SIN,Asia Pacific,Singapore,44,0
8.218.3.198,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.243.243.14,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.210.21.65,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.218.146.204,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.238.43.79,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.236.145.85,2052,2052,FALSE,SIN,Asia Pacific,Singapore,44,0
47.243.173.187,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.210.175.109,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.243.206.150,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.242.59.216,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.243.51.171,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.218.53.110,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.76.98.98,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.217.193.25,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.210.66.190,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.222.134.170,2095,2095,FALSE,SIN,Asia Pacific,Singapore,44,0
8.219.200.145,2052,2052,FALSE,SIN,Asia Pacific,Singapore,44,0
47.57.13.107,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.218.222.36,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.210.100.23,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.219.170.232,2095,2095,FALSE,SIN,Asia Pacific,Singapore,44,0
47.242.234.127,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.222.150.197,8080,8080,FALSE,SIN,Asia Pacific,Singapore,44,0
8.222.183.242,2086,2086,FALSE,SIN,Asia Pacific,Singapore,44,0
47.242.176.237,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.245.105.224,8880,8880,FALSE,SIN,Asia Pacific,Singapore,44,0
8.218.228.152,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.218.85.128,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.218.211.17,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,44,0
47.76.189.102,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.218.65.237,80,80,FALSE,HKG,Asia Pacific,Hong Kong,44,0
8.222.215.228,2095,2095,FALSE,SIN,Asia Pacific,Singapore,44,0
47.236.164.215,2082,2082,FALSE,SIN,Asia Pacific,Singapore,44,0
47.236.75.152,2095,2095,FALSE,SIN,Asia Pacific,Singapore,45,0
47.76.222.57,80,80,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.76.204.76,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.210.39.96,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.255.224,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.217.164.10,80,80,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.236.189.92,8080,8080,FALSE,SIN,Asia Pacific,Singapore,45,0
47.236.158.158,2095,2095,FALSE,SIN,Asia Pacific,Singapore,45,0
47.76.192.24,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.54.157,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.17.250,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.76.32.108,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.60.150,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.42.153,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.169.63,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.218.136.25,80,80,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.17.250,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.218.52.115,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.169.63,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.7.162,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.119.104,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.238.5.0,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.236.83.239,2082,2082,FALSE,SIN,Asia Pacific,Singapore,45,0
8.218.65.171,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.186.171,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.255.224,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.76.227.40,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.218.181.189,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.76.33.40,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.217.91.121,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.155.183,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.59.216,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.42.155,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.218.181.189,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.173.187,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.119.104,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.169.63,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.218.22.210,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.219.170.232,2052,2052,FALSE,SIN,Asia Pacific,Singapore,45,0
47.242.176.237,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.217.232.246,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.107.148,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.218.155.238,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.236.80.110,8080,8080,FALSE,SIN,Asia Pacific,Singapore,45,0
47.242.171.94,80,80,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.210.3.24,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.36.78,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.174.27,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.219.198.34,2052,2052,FALSE,SIN,Asia Pacific,Singapore,45,0
8.210.174.156,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.70.186,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.173.187,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.210.21.65,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.139.243,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.202.230,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.17.250,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.183.127,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.183.127,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.218.53.110,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.210.85.222,80,80,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.76.225.255,80,80,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.174.27,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.217.181.213,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.217.85.14,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.76.214.139,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.242.125.241,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.218.122.55,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.217.154.218,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.236.150.13,8880,8880,FALSE,SIN,Asia Pacific,Singapore,45,0
47.236.144.48,2086,2086,FALSE,SIN,Asia Pacific,Singapore,45,0
47.243.234.9,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,45,0
8.218.142.253,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,45,0
47.243.243.14,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.242.234.127,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.242.155.183,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.219.124.227,2082,2082,FALSE,SIN,Asia Pacific,Singapore,46,0
8.218.3.198,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.98.75,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.243.60.150,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.217.250.222,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.1.163,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.81.14,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.243.27.217,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.238.6.58,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.53.110,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.210.43.213,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.98.75,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.210.43.213,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.178.79,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.155.238,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.217.49.34,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.238.35.50,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.18.132,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.210.192.93,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.76.49.246,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.222.222.64,2086,2086,FALSE,SIN,Asia Pacific,Singapore,46,0
8.218.3.198,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.76.77.103,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.98.75,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.48.92,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.217.91.121,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.222.36,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.76.26.26,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.217.250.222,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.219.209.14,2052,2052,FALSE,SIN,Asia Pacific,Singapore,46,0
8.218.2.181,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.243.27.217,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.222.167.147,2095,2095,FALSE,SIN,Asia Pacific,Singapore,46,0
47.243.139.85,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.243.5.154,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.243.27.217,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.174.118,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.242.171.94,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.243.90.180,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.174.118,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.243.86.79,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.210.146.108,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.243.86.79,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.76.178.146,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.242.54.157,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.217.147.230,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.18.132,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.243.173.187,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.222.162.45,2082,2082,FALSE,SIN,Asia Pacific,Singapore,46,0
8.218.146.204,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.1.163,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.1.163,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.219.210.57,2095,2095,FALSE,SIN,Asia Pacific,Singapore,46,0
8.219.201.245,80,80,FALSE,SIN,Asia Pacific,Singapore,46,0
8.217.207.60,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.236.144.196,2095,2095,FALSE,SIN,Asia Pacific,Singapore,46,0
47.76.204.76,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.219.67.133,2086,2086,FALSE,SIN,Asia Pacific,Singapore,46,0
47.242.157.96,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.219.237.250,80,80,FALSE,SIN,Asia Pacific,Singapore,46,0
47.76.159.146,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.243.86.79,80,80,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.210.89.245,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.204.128,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.218.143.10,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.243.91.58,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,46,0
47.242.79.71,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,46,0
8.217.91.121,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.218.243.95,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.210.43.213,80,80,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.219.202.130,8880,8880,FALSE,SIN,Asia Pacific,Singapore,47,0
8.219.198.139,80,80,FALSE,SIN,Asia Pacific,Singapore,47,0
8.218.22.210,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.243.26.83,80,80,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.210.63.130,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.242.79.71,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.236.80.110,2082,2082,FALSE,SIN,Asia Pacific,Singapore,47,0
47.242.119.104,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.218.181.189,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.242.125.241,80,80,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.76.227.128,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.76.33.40,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.219.210.57,8080,8080,FALSE,SIN,Asia Pacific,Singapore,47,0
8.218.122.55,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.210.244.38,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.243.60.150,80,80,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.243.91.58,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.219.194.170,2082,2082,FALSE,SIN,Asia Pacific,Singapore,47,0
8.218.11.90,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.219.210.57,2086,2086,FALSE,SIN,Asia Pacific,Singapore,47,0
47.76.77.103,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,47,0
47.236.10.100,2086,2086,FALSE,SIN,Asia Pacific,Singapore,47,0
47.76.159.146,80,80,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.243.186.171,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.217.181.213,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.217.159.210,80,80,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.217.248.220,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.242.107.109,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.238.5.0,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.243.255.224,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.218.22.210,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.217.147.230,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.243.139.243,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.218.173.78,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.219.78.1,8880,8880,FALSE,SIN,Asia Pacific,Singapore,47,0
8.210.66.190,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.218.65.171,80,80,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.243.186.171,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.210.48.107,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.222.237.131,80,80,FALSE,SIN,Asia Pacific,Singapore,47,0
47.242.157.96,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.218.188.129,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.218.1.163,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.243.42.219,80,80,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.242.54.157,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.217.50.252,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.242.234.127,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,47,0
8.217.66.3,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,47,0
47.243.206.150,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.217.50.252,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.219.163.195,2086,2086,FALSE,SIN,Asia Pacific,Singapore,48,0
47.243.67.28,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.243.91.58,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.242.232.14,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.242.157.96,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.242.174.27,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.219.199.220,8880,8880,FALSE,SIN,Asia Pacific,Singapore,48,0
47.242.252.237,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.242.202.230,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.243.26.83,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.219.189.143,8080,8080,FALSE,SIN,Asia Pacific,Singapore,48,0
47.76.26.26,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.218.201.73,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.76.178.146,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.218.155.238,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.217.248.220,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.236.170.54,80,80,FALSE,SIN,Asia Pacific,Singapore,48,0
47.76.203.101,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.210.43.213,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.210.203.7,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.218.136.25,80,80,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.222.134.170,2086,2086,FALSE,SIN,Asia Pacific,Singapore,48,0
8.217.221.165,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.242.119.104,80,80,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.243.42.219,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.243.206.150,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.76.189.102,80,80,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.243.42.219,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.245.114.163,80,80,FALSE,SIN,Asia Pacific,Singapore,48,0
8.218.173.78,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.243.5.154,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.242.183.7,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.217.66.3,80,80,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.238.6.58,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.218.142.253,80,80,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.76.189.102,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.218.65.171,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.243.234.9,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.219.193.202,80,80,FALSE,SIN,Asia Pacific,Singapore,48,0
47.242.157.96,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.243.186.171,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.222.244.192,2052,2052,FALSE,SIN,Asia Pacific,Singapore,48,0
47.76.94.15,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.210.65.1,80,80,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.243.5.154,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.218.122.55,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.243.206.150,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.217.49.34,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.242.183.7,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.238.5.0,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.76.77.103,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.76.77.103,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.218.228.152,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.236.169.141,2095,2095,FALSE,SIN,Asia Pacific,Singapore,48,0
47.243.186.171,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.76.29.115,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,0
8.218.228.152,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,48,0
47.242.107.109,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,49,0
47.76.26.26,80,80,FALSE,HKG,Asia Pacific,Hong Kong,49,0
8.218.136.25,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,49,0
47.242.107.109,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,49,0
47.243.206.150,80,80,FALSE,HKG,Asia Pacific,Hong Kong,49,0
8.218.22.210,80,80,FALSE,HKG,Asia Pacific,Hong Kong,49,0
47.76.213.245,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,49,0
47.236.117.48,8880,8880,FALSE,SIN,Asia Pacific,Singapore,49,0
8.222.134.170,2052,2052,FALSE,SIN,Asia Pacific,Singapore,49,0
47.242.202.230,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,49,0
47.242.171.94,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,49,0
47.76.233.67,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,49,0
47.243.74.220,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,49,0
47.243.51.171,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,49,0
8.210.119.11,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,49,0
47.242.125.241,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,49,0
8.210.119.11,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,49,0
8.218.81.14,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,49,0
47.76.29.115,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,49,0
8.218.8.142,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,49,0
8.210.245.224,80,80,FALSE,HKG,Asia Pacific,Hong Kong,49,0
47.242.174.27,80,80,FALSE,HKG,Asia Pacific,Hong Kong,49,0
